password,length,has_lower,has_upper,has_digit,has_symbol,unique_ratio,longest_run,has_year_like,has_common_word,has_keyboard_walk,has_sequential_digits,entropy_bits,strength_score,label
"+8pzSljK)?H,18^M",16,1,1,1,1,0.9375,1,0,0,0,0,104.873,104.873,Strong
ahmed200812,11,1,0,1,0,0.8182,2,1,0,0,0,56.869,46.869,Medium
zz0AJFY^&8W,11,1,1,1,1,0.9091,2,0,0,0,0,72.1,72.1,Strong
RYZNAHTvO,9,1,1,0,0,1.0,1,0,0,0,0,51.304,51.304,Medium
lina2007!,9,1,0,1,1,0.8889,2,1,0,0,0,54.787,44.787,Medium
dragon,6,1,0,0,0,1.0,1,0,1,0,0,28.203,10.203,Weak
Adam2021,8,1,1,1,0,0.875,1,1,0,0,0,47.634,37.634,Medium
monkey6578,10,1,0,1,0,1.0,1,0,1,0,0,51.699,33.699,Weak
EkA=2RY$GgVz,12,1,1,1,1,1.0,1,0,0,0,0,78.655,78.655,Strong
SsmPC0K_,8,1,1,1,1,1.0,1,0,0,0,0,52.437,52.437,Medium
Maya201712,10,1,1,1,0,0.7,1,1,0,0,0,59.542,49.542,Medium
Maya2001@,9,1,1,1,1,0.7778,2,1,0,0,0,58.991,48.991,Medium
r=G.E%N{lu]&:M2w,16,1,1,1,1,1.0,1,0,0,0,0,104.873,104.873,Strong
-Aj]#DqW02Lr_,13,1,1,1,1,1.0,1,0,0,0,0,85.21,85.21,Strong
_f)g$z_#]CN.VSe_l*L7,20,1,1,1,1,0.9,1,0,0,0,0,131.092,131.092,Strong
Ahmed202412,11,1,1,1,0,0.8182,1,1,0,0,0,65.496,55.496,Medium
admin,5,1,0,0,0,1.0,1,0,1,0,0,23.502,5.502,Weak
iloveyou8281,12,1,0,1,0,0.8333,1,0,1,0,0,62.039,44.039,Medium
qwerty9569,10,1,0,1,0,0.9,1,0,1,1,0,51.699,25.699,Weak
monkey,6,1,0,0,0,1.0,1,0,1,0,0,28.203,10.203,Weak
lina20241,9,1,0,1,0,0.8889,1,1,0,0,0,46.529,36.529,Medium
iNcW0BMEpWG,11,1,1,1,0,0.9091,1,0,0,0,0,65.496,65.496,Medium
1234567344,10,0,0,1,0,0.7,2,0,1,1,1,33.219,0.0,Weak
1234567648,10,0,0,1,0,0.8,1,0,1,1,1,33.219,0.0,Weak
ft52f4=n+2q,11,1,0,1,1,0.8182,1,0,0,0,0,66.962,66.962,Medium
letmein,7,1,0,0,0,0.8571,1,0,1,0,0,32.903,14.903,Weak
Mohamed2012,11,1,1,1,0,0.9091,1,1,0,0,0,65.496,55.496,Medium
seeomlV2kRUt,12,1,1,1,0,0.9167,2,0,0,0,0,71.45,71.45,Strong
7RNHPe7X2,9,1,1,1,0,0.8889,1,0,0,0,0,53.588,53.588,Medium
Ud1jxh?HVQ*/Z,13,1,1,1,1,1.0,1,0,0,0,0,85.21,85.21,Strong
lIUhV;;*^%u[2cxNVhY,19,1,1,1,1,0.8421,2,0,0,0,0,124.537,124.537,Strong
football6642,12,1,0,1,0,0.75,2,0,1,0,0,62.039,44.039,Medium
qwerty9192,10,1,0,1,0,0.9,1,0,1,1,0,51.699,25.699,Weak
NYUDuuGDeGIb,12,1,1,0,0,0.75,2,0,0,0,0,68.405,68.405,Medium
"p!!OUXkFt,nq4",13,1,1,1,1,0.9231,2,0,0,0,0,85.21,85.21,Strong
sara2013!,9,1,0,1,1,0.8889,1,1,0,0,0,54.787,44.787,Medium
Lina20211,9,1,1,1,0,0.7778,2,1,0,0,0,53.588,43.588,Medium
XgZ7J61Jb,9,1,1,1,0,0.8889,1,0,0,0,0,53.588,53.588,Medium
password9459,12,1,0,1,0,0.8333,2,0,1,0,0,62.039,44.039,Medium
1234562995,10,0,0,1,0,0.7,2,0,1,1,1,33.219,0.0,Weak
lina20101,9,1,0,1,0,0.7778,1,1,0,0,0,46.529,36.529,Medium
Pr*f91HNLfa,11,1,1,1,1,0.9091,1,0,0,0,0,72.1,72.1,Strong
#;/7&!)^J=XYAw,14,1,1,1,1,1.0,1,0,0,0,0,91.764,91.764,Strong
Adam20141,9,1,1,1,0,0.8889,1,1,0,0,0,53.588,43.588,Medium
A359NNf0iVwG,12,1,1,1,0,0.9167,2,0,0,0,0,71.45,71.45,Strong
O5WG*KnAPn,10,1,1,1,1,0.9,1,0,0,0,0,65.546,65.546,Medium
AT1Sb}_*mL5:$sf*W,17,1,1,1,1,0.9412,1,0,0,0,0,111.428,111.428,Strong
abc1235832,10,1,0,1,0,0.8,1,0,1,0,0,51.699,33.699,Weak
6mgVGA7YNfz,11,1,1,1,0,1.0,1,0,0,0,0,65.496,65.496,Medium
7onTI@RCy@R,11,1,1,1,1,0.8182,1,0,0,0,0,72.1,72.1,Strong
zyz4URlZ69,10,1,1,1,0,0.9,1,0,0,0,0,59.542,59.542,Medium
qwerty3096,10,1,0,1,0,1.0,1,0,1,1,0,51.699,25.699,Weak
pW1JJAApV^,10,1,1,1,1,0.7,2,0,0,0,0,65.546,65.546,Medium
abc123,6,1,0,1,0,1.0,1,0,1,0,0,31.02,13.02,Weak
1NXXdrxcm85,11,1,1,1,0,0.9091,2,0,0,0,0,65.496,65.496,Medium
maya202112,10,1,0,1,0,0.6,2,1,0,0,0,51.699,41.699,Medium
f9fE6U0lG,9,1,1,1,0,0.8889,1,0,0,0,0,53.588,53.588,Medium
A6CYlZz4fOO,11,1,1,1,0,0.9091,2,0,0,0,0,65.496,65.496,Medium
0Vl_K@XaK,9,1,1,1,1,0.8889,1,0,0,0,0,58.991,58.991,Medium
maya1992#,9,1,0,1,1,0.7778,2,1,0,0,0,54.787,44.787,Medium
noor2011#,9,1,0,1,1,0.7778,2,1,0,0,0,54.787,44.787,Medium
admin9218,9,1,0,1,0,1.0,1,0,1,0,0,46.529,28.529,Weak
bIMsU31kNMG7,12,1,1,1,0,0.9167,1,0,0,0,0,71.45,71.45,Strong
adam1997#,9,1,0,1,1,0.7778,2,1,0,0,0,54.787,44.787,Medium
Mohamed2018!,12,1,1,1,1,1.0,1,1,0,0,0,78.655,68.655,Medium
qhu1NnXgfat3,12,1,1,1,0,1.0,1,0,0,0,0,71.45,71.45,Strong
football725,11,1,0,1,0,0.8182,2,0,1,0,0,56.869,38.869,Medium
Brfqyr6uOr5n,12,1,1,1,0,0.8333,1,0,0,0,0,71.45,71.45,Strong
-2NlScs^o,9,1,1,1,1,1.0,1,0,0,0,0,58.991,58.991,Medium
:ARrDY:Mwp%#ahr%Fu6,19,1,1,1,1,0.8421,1,0,0,0,0,124.537,124.537,Strong
MjW3*uSH,8,1,1,1,1,1.0,1,0,0,0,0,52.437,52.437,Medium
7xYo+hI7}z^cd-i:;w,18,1,1,1,1,0.9444,1,0,0,0,0,117.983,117.983,Strong
Noor20101,9,1,1,1,0,0.6667,2,1,0,0,0,53.588,43.588,Medium
password8188,12,1,0,1,0,0.75,2,0,1,0,0,62.039,44.039,Medium
Ahmed2020@,10,1,1,1,1,0.8,1,1,0,0,0,65.546,55.546,Medium
OK:6sXFAoy#UeqpD,16,1,1,1,1,1.0,1,0,0,0,0,104.873,104.873,Strong
monkey,6,1,0,0,0,1.0,1,0,1,0,0,28.203,10.203,Weak
euZ%s-45GGZ=Zt10n@,18,1,1,1,1,0.8333,2,0,0,0,0,117.983,117.983,Strong
welcome,7,1,0,0,0,0.8571,1,0,1,0,0,32.903,14.903,Weak
WoXj0{9?1Pw?.,13,1,1,1,1,0.9231,1,0,0,0,0,85.21,85.21,Strong
1234560651,10,0,0,1,0,0.7,1,0,1,1,1,33.219,0.0,Weak
//if*F9_)R;U=gL,15,1,1,1,1,0.9333,2,0,0,0,0,98.319,98.319,Strong
i72dGRM9,8,1,1,1,0,1.0,1,0,0,0,0,47.634,47.634,Medium
ENRBN8HWxKGn,12,1,1,1,0,0.9167,1,0,0,0,0,71.45,71.45,Strong
Omar20021,9,1,1,1,0,0.7778,2,1,0,0,0,53.588,43.588,Medium
iloveyou,8,1,0,0,0,0.875,1,0,1,0,0,37.604,19.604,Weak
iloveyou4441,12,1,0,1,0,0.75,3,0,1,0,0,62.039,38.039,Medium
meYvwgw6,8,1,1,1,0,0.875,1,0,0,0,0,47.634,47.634,Medium
dragon5432,10,1,0,1,0,1.0,1,0,1,0,1,51.699,25.699,Weak
70V6miIA,8,1,1,1,0,1.0,1,0,0,0,0,47.634,47.634,Medium
qwerty6702,10,1,0,1,0,1.0,1,0,1,1,0,51.699,25.699,Weak
admin,5,1,0,0,0,1.0,1,0,1,0,0,23.502,5.502,Weak
ahmed1997#,10,1,0,1,1,0.9,2,1,0,0,0,60.875,50.875,Medium
Lina1997123,11,1,1,1,0,0.8182,2,1,0,0,0,65.496,55.496,Medium
jsQljbQC,8,1,1,0,0,0.75,1,0,0,0,0,45.604,45.604,Medium
PMy7eQyMC,9,1,1,1,0,0.7778,1,0,0,0,0,53.588,53.588,Medium
mohamed19961,12,1,0,1,0,0.75,2,1,0,0,0,62.039,52.039,Medium
i&IM9*hmA%zt0t]-],17,1,1,1,1,0.8824,1,0,0,0,0,111.428,111.428,Strong
rlCUYp6dN,9,1,1,1,0,1.0,1,0,0,0,0,53.588,53.588,Medium
password,8,1,0,0,0,0.875,2,0,1,0,0,37.604,19.604,Weak
aKV-Kv_n,8,1,1,0,1,0.875,1,0,0,0,0,51.139,51.139,Medium
qD|UYBiP&M1urI,14,1,1,1,1,1.0,1,0,0,0,0,91.764,91.764,Strong
monkey1869,10,1,0,1,0,1.0,1,0,1,0,0,51.699,33.699,Weak
123456783283,12,0,0,1,0,0.6667,1,0,1,1,1,39.863,5.863,Weak
monkey,6,1,0,0,0,1.0,1,0,1,0,0,28.203,10.203,Weak
football,8,1,0,0,0,0.75,2,0,1,0,0,37.604,19.604,Weak
"#L0,_boUW;CI[%(a&u",18,1,1,1,1,1.0,1,0,0,0,0,117.983,117.983,Strong
MXw#lz*4b,9,1,1,1,1,1.0,1,0,0,0,0,58.991,58.991,Medium
Sara20081,9,1,1,1,0,0.7778,2,1,0,0,0,53.588,43.588,Medium
qwerty,6,1,0,0,0,1.0,1,0,1,1,0,28.203,2.203,Weak
sanm2yWG1g,10,1,1,1,0,1.0,1,0,0,0,0,59.542,59.542,Medium
adam2025@,9,1,0,1,1,0.7778,1,1,0,0,0,54.787,44.787,Medium
password,8,1,0,0,0,0.875,2,0,1,0,0,37.604,19.604,Weak
sara202312,10,1,0,1,0,0.7,1,1,0,0,0,51.699,41.699,Medium
football,8,1,0,0,0,0.75,2,0,1,0,0,37.604,19.604,Weak
y*@sjCJSM=[|^h(3,16,1,1,1,1,1.0,1,0,0,0,0,104.873,104.873,Strong
Ahmed1997123,12,1,1,1,0,0.8333,2,1,0,0,0,71.45,61.45,Medium
Maya2007@,9,1,1,1,1,0.7778,2,1,0,0,0,58.991,48.991,Medium
",)wnqTJ5?HLnN",13,1,1,1,1,0.9231,1,0,0,0,0,85.21,85.21,Strong
wPmwiP2GzAP,11,1,1,1,0,0.7273,1,0,0,0,0,65.496,65.496,Medium
Omar1991!,9,1,1,1,1,0.7778,2,1,0,0,0,58.991,48.991,Medium
admin9848,9,1,0,1,0,0.8889,1,0,1,0,0,46.529,28.529,Weak
nevniD6w,8,1,1,1,0,0.875,1,0,0,0,0,47.634,47.634,Medium
"];{sW6DI$,6O=C",14,1,1,1,1,0.9286,1,0,0,0,0,91.764,91.764,Strong
123456781631,12,0,0,1,0,0.6667,1,0,1,1,1,39.863,5.863,Weak
omar200712,10,1,0,1,0,0.8,2,1,0,0,0,51.699,41.699,Medium
monkey934,9,1,0,1,0,1.0,1,0,1,0,0,46.529,28.529,Weak
letmein3381,11,1,0,1,0,0.8182,2,0,1,0,0,56.869,38.869,Medium
welcome6097,11,1,0,1,0,0.9091,1,0,1,0,0,56.869,38.869,Medium
RCEfqWEM,8,1,1,0,0,0.875,1,0,0,0,0,45.604,45.604,Medium
welcome6967,11,1,0,1,0,0.8182,1,0,1,0,0,56.869,38.869,Medium
uS+tyuwDnmQC,12,1,1,0,1,0.9167,1,0,0,0,0,76.708,76.708,Strong
#zD{/m{VnlBw:t1q75t,19,1,1,1,1,0.8947,1,0,0,0,0,124.537,124.537,Strong
admin1819,9,1,0,1,0,0.8889,1,0,1,0,0,46.529,28.529,Weak
adam20151,9,1,0,1,0,0.7778,1,1,0,0,0,46.529,36.529,Medium
abc123,6,1,0,1,0,1.0,1,0,1,0,0,31.02,13.02,Weak
maya2024!,9,1,0,1,1,0.7778,1,1,0,0,0,54.787,44.787,Medium
abc123,6,1,0,1,0,1.0,1,0,1,0,0,31.02,13.02,Weak
iloveyou,8,1,0,0,0,0.875,1,0,1,0,0,37.604,19.604,Weak
#XHbK+LW4s,10,1,1,1,1,1.0,1,0,0,0,0,65.546,65.546,Medium
Maya202212,10,1,1,1,0,0.6,2,1,0,0,0,59.542,49.542,Medium
Lina2009,8,1,1,1,0,0.875,2,1,0,0,0,47.634,37.634,Medium
",NWl&1Uo.C)&9mz",15,1,1,1,1,0.9333,1,0,0,0,0,98.319,98.319,Strong
mohamed199512,13,1,0,1,0,0.7692,2,1,0,0,0,67.209,57.209,Medium
qwerty3253,10,1,0,1,0,0.9,1,0,1,1,0,51.699,25.699,Weak
t%ys1agS*5eQatg1,16,1,1,1,1,0.75,1,0,0,0,0,104.873,104.873,Strong
letmein5607,11,1,0,1,0,0.9091,1,0,1,0,0,56.869,38.869,Medium
e/1(EFLdd[YRd}.HkAJ,19,1,1,1,1,0.8947,2,0,0,0,0,124.537,124.537,Strong
Adam2005,8,1,1,1,0,0.875,2,1,0,0,0,47.634,37.634,Medium
12345678,8,0,0,1,0,1.0,1,0,1,1,1,26.575,0.0,Weak
adam20251,9,1,0,1,0,0.7778,1,1,0,0,0,46.529,36.529,Medium
password,8,1,0,0,0,0.875,2,0,1,0,0,37.604,19.604,Weak
9kf7Sd28z,9,1,1,1,0,1.0,1,0,0,0,0,53.588,53.588,Medium
letmein,7,1,0,0,0,0.8571,1,0,1,0,0,32.903,14.903,Weak
qwerty763,9,1,0,1,0,1.0,1,0,1,1,0,46.529,20.529,Weak
6UrbZE58z2N,11,1,1,1,0,1.0,1,0,0,0,0,65.496,65.496,Medium
12345678,8,0,0,1,0,1.0,1,0,1,1,1,26.575,0.0,Weak
olH*EiGMj,9,1,1,0,1,1.0,1,0,0,0,0,57.531,57.531,Medium
123456789044,12,0,0,1,0,0.8333,2,0,1,1,1,39.863,5.863,Weak
welcome,7,1,0,0,0,0.8571,1,0,1,0,0,32.903,14.903,Weak
welcome6727,11,1,0,1,0,0.8182,1,0,1,0,0,56.869,38.869,Medium
2@q3g34nPkvTa8GA,16,1,1,1,1,0.9375,1,0,0,0,0,104.873,104.873,Strong
_S%T?a]h^i]5,12,1,1,1,1,0.9167,1,0,0,0,0,78.655,78.655,Strong
Adam201412,10,1,1,1,0,0.8,1,1,0,0,0,59.542,49.542,Medium
123456023,9,0,0,1,0,0.7778,1,0,1,1,1,29.897,0.0,Weak
abc1236251,10,1,0,1,0,0.8,1,0,1,0,0,51.699,33.699,Weak
b94fjN^@SzDJVHm,15,1,1,1,1,1.0,1,0,0,0,0,98.319,98.319,Strong
football4129,12,1,0,1,0,0.8333,2,0,1,0,0,62.039,44.039,Medium
3xZn+vBEKG&_,12,1,1,1,1,1.0,1,0,0,0,0,78.655,78.655,Strong
abc123,6,1,0,1,0,1.0,1,0,1,0,0,31.02,13.02,Weak
welcome,7,1,0,0,0,0.8571,1,0,1,0,0,32.903,14.903,Weak
letmein2529,11,1,0,1,0,0.8182,1,0,1,0,0,56.869,38.869,Medium
welcome1200,11,1,0,1,0,0.8182,2,0,1,0,0,56.869,38.869,Medium
qwerty023,9,1,0,1,0,1.0,1,0,1,1,0,46.529,20.529,Weak
-UVBv+sH,8,1,1,0,1,1.0,1,0,0,0,0,51.139,51.139,Medium
1234569041,10,0,0,1,0,0.8,1,0,1,1,1,33.219,0.0,Weak
J+J8=FK7La,10,1,1,1,1,0.9,1,0,0,0,0,65.546,65.546,Medium
Noor2025#,9,1,1,1,1,0.7778,2,1,0,0,0,58.991,48.991,Medium
G3B22QViy0,10,1,1,1,0,0.9,2,0,0,0,0,59.542,59.542,Medium
lnU_;MwD3${Z,12,1,1,1,1,1.0,1,0,0,0,0,78.655,78.655,Strong
A7E-2hbMhz22,12,1,1,1,1,0.75,2,0,0,0,0,78.655,78.655,Strong
Noor2007!,9,1,1,1,1,0.7778,2,1,0,0,0,58.991,48.991,Medium
ahmed2010#,10,1,0,1,1,0.9,1,1,0,0,0,60.875,50.875,Medium
!8R(w%&W1B3}%-77):!d,20,1,1,1,1,0.85,2,0,0,0,0,131.092,131.092,Strong
n0WTOB6Lw,9,1,1,1,0,1.0,1,0,0,0,0,53.588,53.588,Medium
adam1994@,9,1,0,1,1,0.7778,2,1,0,0,0,54.787,44.787,Medium
welcome7873,11,1,0,1,0,0.8182,1,0,1,0,0,56.869,38.869,Medium
Noor2024!,9,1,1,1,1,0.7778,2,1,0,0,0,58.991,48.991,Medium
password2071,12,1,0,1,0,0.9167,2,1,1,0,0,62.039,34.039,Weak
iloveyou5714,12,1,0,1,0,0.9167,1,0,1,0,0,62.039,44.039,Medium
123456782951,12,0,0,1,0,0.75,1,0,1,1,1,39.863,5.863,Weak
7rXVjPQn,8,1,1,1,0,1.0,1,0,0,0,0,47.634,47.634,Medium
dragon2489,10,1,0,1,0,1.0,1,0,1,0,0,51.699,33.699,Weak
*=7Os{.d30-=,12,1,1,1,1,0.9167,1,0,0,0,0,78.655,78.655,Strong
WdOZ71Yz,8,1,1,1,0,1.0,1,0,0,0,0,47.634,47.634,Medium
q6OHmJVK,8,1,1,1,0,1.0,1,0,0,0,0,47.634,47.634,Medium
Sara202212,10,1,1,1,0,0.6,2,1,0,0,0,59.542,49.542,Medium
password416,11,1,0,1,0,0.9091,2,0,1,0,0,56.869,38.869,Medium
nPHRpfmr,8,1,1,0,0,1.0,1,0,0,0,0,45.604,45.604,Medium
abc123,6,1,0,1,0,1.0,1,0,1,0,0,31.02,13.02,Weak
monkey,6,1,0,0,0,1.0,1,0,1,0,0,28.203,10.203,Weak
football,8,1,0,0,0,0.75,2,0,1,0,0,37.604,19.604,Weak
monkey5155,10,1,0,1,0,0.8,2,0,1,0,0,51.699,33.699,Weak
Ahmed1999!,10,1,1,1,1,0.8,3,1,0,0,0,65.546,49.546,Medium
Maya19901,9,1,1,1,0,0.6667,2,1,0,0,0,53.588,43.588,Medium
%-cOM=QBx,9,1,1,0,1,1.0,1,0,0,0,0,57.531,57.531,Medium
Mohamed1994#,12,1,1,1,1,0.9167,2,1,0,0,0,78.655,68.655,Medium
dragon,6,1,0,0,0,1.0,1,0,1,0,0,28.203,10.203,Weak
omar19931,9,1,0,1,0,0.7778,2,1,0,0,0,46.529,36.529,Medium
welcome,7,1,0,0,0,0.8571,1,0,1,0,0,32.903,14.903,Weak
qwerty,6,1,0,0,0,1.0,1,0,1,1,0,28.203,2.203,Weak
123456786240,12,0,0,1,0,0.75,1,0,1,1,1,39.863,5.863,Weak
G4kI}rU?=x/}[;G#h,17,1,1,1,1,0.8824,1,0,0,0,0,111.428,111.428,Strong
.Q$.86-8@0I[I9/wv,17,1,1,1,1,0.8235,1,0,0,0,0,111.428,111.428,Strong
Mohamed2007123,14,1,1,1,0,0.8571,2,1,0,0,0,83.359,73.359,Strong
Ahmed1991,9,1,1,1,0,0.7778,2,1,0,0,0,53.588,43.588,Medium
mohamed19911,12,1,0,1,0,0.6667,2,1,0,0,0,62.039,52.039,Medium
;parQhfb}ouB^1,14,1,1,1,1,1.0,1,0,0,0,0,91.764,91.764,Strong
72Vqs8N4+JC,11,1,1,1,1,1.0,1,0,0,0,0,72.1,72.1,Strong
oTg7kVMFbwT,11,1,1,1,0,0.9091,1,0,0,0,0,65.496,65.496,Medium
lina2023!,9,1,0,1,1,0.8889,1,1,0,0,0,54.787,44.787,Medium
!I?h.p^AvU2Rl,13,1,1,1,1,1.0,1,0,0,0,0,85.21,85.21,Strong
"^^6R:YJH&Kt,",12,1,1,1,1,0.9167,2,0,0,0,0,78.655,78.655,Strong
Omar2023!,9,1,1,1,1,0.8889,1,1,0,0,0,58.991,48.991,Medium
d1MR97zO9yWa,12,1,1,1,0,0.9167,1,0,0,0,0,71.45,71.45,Strong
PtPgPMC7,8,1,1,1,0,0.75,1,0,0,0,0,47.634,47.634,Medium
gj6)7}!YE7U1FBUKIMg},20,1,1,1,1,0.8,1,0,0,0,0,131.092,131.092,Strong
Lina20061,9,1,1,1,0,0.8889,2,1,0,0,0,53.588,43.588,Medium
123456,6,0,0,1,0,1.0,1,0,1,1,1,19.932,0.0,Weak
13SNteTKl,9,1,1,1,0,1.0,1,0,0,0,0,53.588,53.588,Medium
Mohamed1999!,12,1,1,1,1,0.8333,3,1,0,0,0,78.655,62.655,Medium
Maya2008,8,1,1,1,0,0.75,2,1,0,0,0,47.634,37.634,Medium
1234568893,10,0,0,1,0,0.8,2,0,1,1,1,33.219,0.0,Weak
Maya2007!,9,1,1,1,1,0.7778,2,1,0,0,0,58.991,48.991,Medium
tw0OfwzstvJ,11,1,1,1,0,0.8182,1,0,0,0,0,65.496,65.496,Medium
Sara2022,8,1,1,1,0,0.625,2,1,0,0,0,47.634,37.634,Medium
password,8,1,0,0,0,0.875,2,0,1,0,0,37.604,19.604,Weak
Mohamed2021123,14,1,1,1,0,0.7857,2,1,0,0,0,83.359,73.359,Strong
sara19931,9,1,0,1,0,0.6667,2,1,0,0,0,46.529,36.529,Medium
dragon,6,1,0,0,0,1.0,1,0,1,0,0,28.203,10.203,Weak
BA_o!NBo,8,1,1,0,1,0.75,1,0,0,0,0,51.139,51.139,Medium
adam1996,8,1,0,1,0,0.75,2,1,0,0,0,41.359,31.359,Weak
iloveyou,8,1,0,0,0,0.875,1,0,1,0,0,37.604,19.604,Weak
letmein,7,1,0,0,0,0.8571,1,0,1,0,0,32.903,14.903,Weak
letmein6041,11,1,0,1,0,0.9091,1,0,1,0,0,56.869,38.869,Medium
gW4|8;hys6ZV{4?z_,17,1,1,1,1,0.9412,1,0,0,0,0,111.428,111.428,Strong
1234563487,10,0,0,1,0,0.8,1,0,1,1,1,33.219,0.0,Weak
Omar2019!,9,1,1,1,1,1.0,1,1,0,0,0,58.991,48.991,Medium
welcome4776,11,1,0,1,0,0.8182,2,0,1,0,0,56.869,38.869,Medium
123456788102,12,0,0,1,0,0.75,2,0,1,1,1,39.863,5.863,Weak
Maya2025@,9,1,1,1,1,0.7778,1,1,0,0,0,58.991,48.991,Medium
password0708,12,1,0,1,0,0.8333,2,0,1,0,0,62.039,44.039,Medium
iloveyou1073,12,1,0,1,0,0.9167,1,0,1,0,0,62.039,44.039,Medium
dragon4845,10,1,0,1,0,0.9,1,0,1,0,0,51.699,33.699,Weak
o29iiCn8o2,10,1,1,1,0,0.7,2,0,0,0,0,59.542,59.542,Medium
qwerty0078,10,1,0,1,0,0.9,2,0,1,1,0,51.699,25.699,Weak
qwerty,6,1,0,0,0,1.0,1,0,1,1,0,28.203,2.203,Weak
sara2002!,9,1,0,1,1,0.6667,2,1,0,0,0,54.787,44.787,Medium
welcome3151,11,1,0,1,0,0.8182,1,0,1,0,0,56.869,38.869,Medium
3J0ZUI51S3P,11,0,1,1,0,0.9091,1,0,0,0,0,56.869,56.869,Medium
rFg.imk$j*JKe:e@V2,18,1,1,1,1,0.9444,1,0,0,0,0,117.983,117.983,Strong
welcome4342,11,1,0,1,0,0.8182,1,0,1,0,0,56.869,38.869,Medium
sara2011@,9,1,0,1,1,0.7778,2,1,0,0,0,54.787,44.787,Medium
Lina2007#,9,1,1,1,1,0.8889,2,1,0,0,0,58.991,48.991,Medium
ulm5UveSuZ,10,1,1,1,0,0.9,1,0,0,0,0,59.542,59.542,Medium
Ahmed2022@,10,1,1,1,1,0.8,2,1,0,0,0,65.546,55.546,Medium
welcome9658,11,1,0,1,0,0.9091,1,0,1,0,0,56.869,38.869,Medium
football1350,12,1,0,1,0,0.8333,2,0,1,0,0,62.039,44.039,Medium
_&UDrt#c,8,1,1,0,1,1.0,1,0,0,0,0,51.139,51.139,Medium
qwerty,6,1,0,0,0,1.0,1,0,1,1,0,28.203,2.203,Weak
7lO7uUFI5^O,11,1,1,1,1,0.8182,1,0,0,0,0,72.1,72.1,Strong
MTy6oN9nC7g8,12,1,1,1,0,1.0,1,0,0,0,0,71.45,71.45,Strong
qwerty,6,1,0,0,0,1.0,1,0,1,1,0,28.203,2.203,Weak
lina2004!,9,1,0,1,1,0.8889,2,1,0,0,0,54.787,44.787,Medium
KHtuqL6k,8,1,1,1,0,1.0,1,0,0,0,0,47.634,47.634,Medium
Noor2019#,9,1,1,1,1,0.8889,2,1,0,0,0,58.991,48.991,Medium
adam2006,8,1,0,1,0,0.75,2,1,0,0,0,41.359,31.359,Weak
zAUkEh1UyHU,11,1,1,1,0,0.8182,1,0,0,0,0,65.496,65.496,Medium
Of7_4-&Hpuf,11,1,1,1,1,0.9091,1,0,0,0,0,72.1,72.1,Strong
qwerty0152,10,1,0,1,0,1.0,1,0,1,1,0,51.699,25.699,Weak
jnhExWv6irYN,12,1,1,1,0,1.0,1,0,0,0,0,71.45,71.45,Strong
kPK1sKbiD9,10,1,1,1,0,0.9,1,0,0,0,0,59.542,59.542,Medium
bWSvSDwF9c,10,1,1,1,0,0.9,1,0,0,0,0,59.542,59.542,Medium
sara2014#,9,1,0,1,1,0.8889,1,1,0,0,0,54.787,44.787,Medium
D[V@#j:999@h/VhXyZYG,20,1,1,1,1,0.75,3,0,0,0,0,131.092,125.092,Strong
owS!{p5]n88g@,13,1,1,1,1,0.9231,2,0,0,0,0,85.21,85.21,Strong
!E++r4kgI,9,1,1,1,1,0.8889,2,0,0,0,0,58.991,58.991,Medium
noor2010,8,1,0,1,0,0.75,2,1,0,0,0,41.359,31.359,Weak
Noor2025@,9,1,1,1,1,0.7778,2,1,0,0,0,58.991,48.991,Medium
AT7A=+:6}B|-7=Ak,16,1,1,1,1,0.75,1,0,0,0,0,104.873,104.873,Strong
admin4661,9,1,0,1,0,0.8889,2,0,1,0,0,46.529,28.529,Weak
Ahmed2010@,10,1,1,1,1,0.9,1,1,0,0,0,65.546,55.546,Medium
maya199812,10,1,0,1,0,0.7,2,1,0,0,0,51.699,41.699,Medium
HL-YTybt4j,10,1,1,1,1,1.0,1,0,0,0,0,65.546,65.546,Medium
gz7591zYBVx;8@t.o=Ob,20,1,1,1,1,0.95,1,0,0,0,0,131.092,131.092,Strong
}iRPa@j#LEDA10,14,1,1,1,1,1.0,1,0,0,0,0,91.764,91.764,Strong
TXtcgTAn,8,1,1,0,0,0.875,1,0,0,0,0,45.604,45.604,Medium
OutKqfR))rcCR+&n9@D,19,1,1,1,1,0.8947,2,0,0,0,0,124.537,124.537,Strong
football,8,1,0,0,0,0.75,2,0,1,0,0,37.604,19.604,Weak
123456781364,12,0,0,1,0,0.6667,1,0,1,1,1,39.863,5.863,Weak
_irFsQF_sZ?7,12,1,1,1,1,0.75,1,0,0,0,0,78.655,78.655,Strong
monkey2293,10,1,0,1,0,0.9,2,0,1,0,0,51.699,33.699,Weak
welcome,7,1,0,0,0,0.8571,1,0,1,0,0,32.903,14.903,Weak
a8ZTOEy&G%j,11,1,1,1,1,1.0,1,0,0,0,0,72.1,72.1,Strong
mohamed2005!,12,1,0,1,1,0.8333,2,1,0,0,0,73.05,63.05,Medium
Lina2012123,11,1,1,1,0,0.7273,1,1,0,0,0,65.496,55.496,Medium
iloveyou3190,12,1,0,1,0,0.9167,1,0,1,0,0,62.039,44.039,Medium
Mohamed2017123,14,1,1,1,0,0.8571,1,1,0,0,0,83.359,73.359,Strong
iloveyou3967,12,1,0,1,0,0.9167,1,0,1,0,0,62.039,44.039,Medium
